match_id,series_id,series_name,host_country,match_type,match_desc,match_date,venue_name,venue_city,venue_country,venue_capacity,team1,team2,winner_team,victory_margin,victory_type,toss_winner,toss_decision,player_id,player_name,country,playing_role,batting_style,bowling_style,runs_scored,balls_faced,batting_position,centuries,wickets_taken,overs_bowled,economy_rate,catches,stumpings
M100,S002,World Cup 2023,India,ODI,England vs Bangladesh ODI,20-11-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,England,37,runs,Bangladesh,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,73,97,2,0,0,0,0,2,0
M100,S002,World Cup 2023,India,ODI,England vs Bangladesh ODI,20-11-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,England,37,runs,Bangladesh,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,98,66,9,0,0,0,0,2,2
M100,S002,World Cup 2023,India,ODI,England vs Bangladesh ODI,20-11-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,England,37,runs,Bangladesh,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,112,62,7,1,0,0,0,2,0
M100,S002,World Cup 2023,India,ODI,England vs Bangladesh ODI,20-11-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,England,37,runs,Bangladesh,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,134,26,5,1,0,0,0,1,0
M100,S002,World Cup 2023,India,ODI,England vs Bangladesh ODI,20-11-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,England,37,runs,Bangladesh,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,104,78,8,1,0,0,0,2,0
M101,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,27-04-2023,MCG,Melbourne,Australia,100000,Australia,England,England,51,runs,Australia,Bowl,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,114,62,3,1,1,6,3.8,3,0
M101,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,27-04-2023,MCG,Melbourne,Australia,100000,Australia,England,England,51,runs,Australia,Bowl,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,93,10,10,0,4,12,8,3,0
M101,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,27-04-2023,MCG,Melbourne,Australia,100000,Australia,England,England,51,runs,Australia,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,18,7,9,0,0,0,0,0,0
M101,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,27-04-2023,MCG,Melbourne,Australia,100000,Australia,England,England,51,runs,Australia,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,96,9,9,0,0,0,0,1,0
M101,S001,Border-Gavaskar Trophy,India,Test,Australia vs England Test,27-04-2023,MCG,Melbourne,Australia,100000,Australia,England,England,51,runs,Australia,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,32,5,7,0,0,0,0,3,0
M102,S003,England Tour of India 2025,India,Test,England vs India Test,17-02-2024,Eden Gardens,Kolkata,India,66000,England,India,India,66,wickets,India,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,27,19,2,0,0,0,0,1,0
M102,S003,England Tour of India 2025,India,Test,England vs India Test,17-02-2024,Eden Gardens,Kolkata,India,66000,England,India,India,66,wickets,India,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,64,44,10,0,2,6,6.8,2,0
M102,S003,England Tour of India 2025,India,Test,England vs India Test,17-02-2024,Eden Gardens,Kolkata,India,66000,England,India,India,66,wickets,India,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,123,94,7,1,0,0,0,2,0
M102,S003,England Tour of India 2025,India,Test,England vs India Test,17-02-2024,Eden Gardens,Kolkata,India,66000,England,India,India,66,wickets,India,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,123,84,4,1,0,0,0,1,0
M102,S003,England Tour of India 2025,India,Test,England vs India Test,17-02-2024,Eden Gardens,Kolkata,India,66000,England,India,India,66,wickets,India,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,8,106,6,0,2,12,6.9,0,0
M103,S002,World Cup 2023,India,ODI,England vs New Zealand ODI,22-01-2024,MCG,Melbourne,Australia,100000,England,New Zealand,New Zealand,98,runs,England,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,149,77,3,1,0,0,0,2,0
M103,S002,World Cup 2023,India,ODI,England vs New Zealand ODI,22-01-2024,MCG,Melbourne,Australia,100000,England,New Zealand,New Zealand,98,runs,England,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,8,114,10,0,0,0,0,3,0
M103,S002,World Cup 2023,India,ODI,England vs New Zealand ODI,22-01-2024,MCG,Melbourne,Australia,100000,England,New Zealand,New Zealand,98,runs,England,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,51,19,5,0,0,0,0,1,0
M103,S002,World Cup 2023,India,ODI,England vs New Zealand ODI,22-01-2024,MCG,Melbourne,Australia,100000,England,New Zealand,New Zealand,98,runs,England,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,30,114,2,0,0,0,0,2,2
M103,S002,World Cup 2023,India,ODI,England vs New Zealand ODI,22-01-2024,MCG,Melbourne,Australia,100000,England,New Zealand,New Zealand,98,runs,England,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,47,105,11,0,0,0,0,3,0
M104,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,09-03-2023,MCG,Melbourne,Australia,100000,India,England,India,107,wickets,England,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,5,101,2,0,0,0,0,2,2
M104,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,09-03-2023,MCG,Melbourne,Australia,100000,India,England,India,107,wickets,England,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,109,46,11,1,0,0,0,2,0
M104,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,09-03-2023,MCG,Melbourne,Australia,100000,India,England,India,107,wickets,England,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,27,87,11,0,3,15,7.1,2,0
M104,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,09-03-2023,MCG,Melbourne,Australia,100000,India,England,India,107,wickets,England,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,50,110,3,0,5,10,6.2,0,0
M104,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,09-03-2023,MCG,Melbourne,Australia,100000,India,England,India,107,wickets,England,Bowl,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,96,116,1,0,2,4,4.3,3,0
M105,S002,World Cup 2023,India,ODI,India vs England ODI,30-12-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,England,India,76,runs,England,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,66,54,4,0,0,0,0,2,0
M105,S002,World Cup 2023,India,ODI,India vs England ODI,30-12-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,England,India,76,runs,England,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,55,100,7,0,2,6,5.5,1,0
M105,S002,World Cup 2023,India,ODI,India vs England ODI,30-12-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,England,India,76,runs,England,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,100,67,7,1,0,0,0,3,0
M105,S002,World Cup 2023,India,ODI,India vs England ODI,30-12-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,England,India,76,runs,England,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,76,9,4,0,0,0,0,2,0
M105,S002,World Cup 2023,India,ODI,India vs England ODI,30-12-2023,Chinnaswamy Stadium,Bangalore,India,40000,India,England,India,76,runs,England,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,2,14,9,0,0,0,0,3,0
M106,S001,Border-Gavaskar Trophy,India,Test,England vs Bangladesh Test,30-10-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,Bangladesh,100,runs,Bangladesh,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,58,30,4,0,5,10,4,2,0
M106,S001,Border-Gavaskar Trophy,India,Test,England vs Bangladesh Test,30-10-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,Bangladesh,100,runs,Bangladesh,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,138,91,2,1,5,30,6.7,0,0
M106,S001,Border-Gavaskar Trophy,India,Test,England vs Bangladesh Test,30-10-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,Bangladesh,100,runs,Bangladesh,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,50,83,3,0,3,18,7.9,2,0
M106,S001,Border-Gavaskar Trophy,India,Test,England vs Bangladesh Test,30-10-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,Bangladesh,100,runs,Bangladesh,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,69,19,6,0,0,0,0,3,0
M106,S001,Border-Gavaskar Trophy,India,Test,England vs Bangladesh Test,30-10-2023,MCG,Melbourne,Australia,100000,England,Bangladesh,Bangladesh,100,runs,Bangladesh,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,70,74,2,0,0,0,0,0,2
M107,S002,World Cup 2023,India,ODI,Australia vs England ODI,21-07-2023,Lord's,London,England,30000,Australia,England,Australia,55,wickets,Australia,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,69,70,7,0,4,20,3.6,1,0
M107,S002,World Cup 2023,India,ODI,Australia vs England ODI,21-07-2023,Lord's,London,England,30000,Australia,England,Australia,55,wickets,Australia,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,113,20,11,1,1,3,3.1,3,0
M107,S002,World Cup 2023,India,ODI,Australia vs England ODI,21-07-2023,Lord's,London,England,30000,Australia,England,Australia,55,wickets,Australia,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,51,110,10,0,4,16,5.5,3,0
M107,S002,World Cup 2023,India,ODI,Australia vs England ODI,21-07-2023,Lord's,London,England,30000,Australia,England,Australia,55,wickets,Australia,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,131,9,10,1,0,0,0,1,0
M107,S002,World Cup 2023,India,ODI,Australia vs England ODI,21-07-2023,Lord's,London,England,30000,Australia,England,Australia,55,wickets,Australia,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,147,87,3,1,0,0,0,0,2
M108,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,31-03-2023,MCG,Melbourne,Australia,100000,New Zealand,India,New Zealand,117,wickets,New Zealand,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,137,53,8,1,0,0,0,0,2
M108,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,31-03-2023,MCG,Melbourne,Australia,100000,New Zealand,India,New Zealand,117,wickets,New Zealand,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,41,9,1,0,4,16,3.2,0,0
M108,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,31-03-2023,MCG,Melbourne,Australia,100000,New Zealand,India,New Zealand,117,wickets,New Zealand,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,4,82,11,0,0,0,0,3,0
M108,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,31-03-2023,MCG,Melbourne,Australia,100000,New Zealand,India,New Zealand,117,wickets,New Zealand,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,40,20,8,0,0,0,0,3,0
M108,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,31-03-2023,MCG,Melbourne,Australia,100000,New Zealand,India,New Zealand,117,wickets,New Zealand,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,18,83,6,0,1,2,3.1,3,0
M109,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,18-01-2024,MCG,Melbourne,Australia,100000,India,England,England,57,runs,England,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,127,41,11,1,0,0,0,1,0
M109,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,18-01-2024,MCG,Melbourne,Australia,100000,India,England,England,57,runs,England,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,42,27,3,0,0,0,0,3,0
M109,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,18-01-2024,MCG,Melbourne,Australia,100000,India,England,England,57,runs,England,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,51,45,9,0,0,0,0,3,0
M109,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,18-01-2024,MCG,Melbourne,Australia,100000,India,England,England,57,runs,England,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,35,90,5,0,0,0,0,2,0
M109,S001,Border-Gavaskar Trophy,India,Test,India vs England Test,18-01-2024,MCG,Melbourne,Australia,100000,India,England,England,57,runs,England,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,121,8,7,1,1,2,6.4,0,0
M110,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,14-06-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,23,wickets,Bangladesh,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,79,19,1,0,0,0,0,3,0
M110,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,14-06-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,23,wickets,Bangladesh,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,70,5,2,0,0,0,0,3,0
M110,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,14-06-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,23,wickets,Bangladesh,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,148,83,6,1,0,0,0,1,2
M110,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,14-06-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,23,wickets,Bangladesh,Bowl,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,123,51,5,1,0,0,0,0,0
M110,S002,World Cup 2023,India,ODI,Bangladesh vs Australia ODI,14-06-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Bangladesh,23,wickets,Bangladesh,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,7,12,3,0,0,0,0,0,0
M111,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,19-07-2024,Chinnaswamy Stadium,Bangalore,India,40000,Bangladesh,England,England,43,runs,England,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,9,85,4,0,0,0,0,0,0
M111,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,19-07-2024,Chinnaswamy Stadium,Bangalore,India,40000,Bangladesh,England,England,43,runs,England,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,40,95,10,0,0,0,0,2,0
M111,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,19-07-2024,Chinnaswamy Stadium,Bangalore,India,40000,Bangladesh,England,England,43,runs,England,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,12,34,10,0,0,0,0,3,0
M111,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,19-07-2024,Chinnaswamy Stadium,Bangalore,India,40000,Bangladesh,England,England,43,runs,England,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,118,102,5,1,4,20,6.2,1,0
M111,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs England Test,19-07-2024,Chinnaswamy Stadium,Bangalore,India,40000,Bangladesh,England,England,43,runs,England,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,108,100,1,1,0,0,0,1,0
M112,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,01-09-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Australia,105,wickets,Bangladesh,Bowl,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,61,22,7,0,5,30,2.9,1,0
M112,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,01-09-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Australia,105,wickets,Bangladesh,Bowl,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,5,28,5,0,5,15,7.4,2,0
M112,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,01-09-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Australia,105,wickets,Bangladesh,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,23,30,1,0,0,0,0,2,0
M112,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,01-09-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Australia,105,wickets,Bangladesh,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,113,81,8,1,0,0,0,1,0
M112,S001,Border-Gavaskar Trophy,India,Test,Bangladesh vs Australia Test,01-09-2023,MCG,Melbourne,Australia,100000,Bangladesh,Australia,Australia,105,wickets,Bangladesh,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,30,97,5,0,0,0,0,3,0
M113,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,22-07-2023,Lord's,London,England,30000,New Zealand,Australia,Australia,104,runs,New Zealand,Bat,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,93,61,6,0,0,0,0,1,0
M113,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,22-07-2023,Lord's,London,England,30000,New Zealand,Australia,Australia,104,runs,New Zealand,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,122,99,3,1,3,18,4.5,1,0
M113,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,22-07-2023,Lord's,London,England,30000,New Zealand,Australia,Australia,104,runs,New Zealand,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,117,99,4,1,0,0,0,2,1
M113,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,22-07-2023,Lord's,London,England,30000,New Zealand,Australia,Australia,104,runs,New Zealand,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,148,18,8,1,1,2,5.9,0,0
M113,S003,England Tour of India 2025,India,Test,New Zealand vs Australia Test,22-07-2023,Lord's,London,England,30000,New Zealand,Australia,Australia,104,runs,New Zealand,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,140,22,8,1,2,6,7.1,1,0
M114,S003,England Tour of India 2025,India,Test,England vs Bangladesh Test,22-08-2024,Lord's,London,England,30000,England,Bangladesh,Bangladesh,13,wickets,Bangladesh,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,73,19,2,0,0,0,0,1,0
M114,S003,England Tour of India 2025,India,Test,England vs Bangladesh Test,22-08-2024,Lord's,London,England,30000,England,Bangladesh,Bangladesh,13,wickets,Bangladesh,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,101,56,6,1,1,5,5.9,1,0
M114,S003,England Tour of India 2025,India,Test,England vs Bangladesh Test,22-08-2024,Lord's,London,England,30000,England,Bangladesh,Bangladesh,13,wickets,Bangladesh,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,39,89,11,0,3,18,7.8,0,0
M114,S003,England Tour of India 2025,India,Test,England vs Bangladesh Test,22-08-2024,Lord's,London,England,30000,England,Bangladesh,Bangladesh,13,wickets,Bangladesh,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,148,14,7,1,0,0,0,1,2
M114,S003,England Tour of India 2025,India,Test,England vs Bangladesh Test,22-08-2024,Lord's,London,England,30000,England,Bangladesh,Bangladesh,13,wickets,Bangladesh,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,22,118,10,0,3,18,7.7,3,0
M115,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,27-09-2023,Eden Gardens,Kolkata,India,66000,New Zealand,India,India,81,wickets,New Zealand,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,73,9,5,0,4,12,2.6,3,0
M115,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,27-09-2023,Eden Gardens,Kolkata,India,66000,New Zealand,India,India,81,wickets,New Zealand,Bowl,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,16,103,8,0,0,0,0,0,1
M115,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,27-09-2023,Eden Gardens,Kolkata,India,66000,New Zealand,India,India,81,wickets,New Zealand,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,122,94,1,1,0,0,0,0,0
M115,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,27-09-2023,Eden Gardens,Kolkata,India,66000,New Zealand,India,India,81,wickets,New Zealand,Bowl,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,23,73,11,0,1,2,2.7,2,0
M115,S002,World Cup 2023,India,ODI,New Zealand vs India ODI,27-09-2023,Eden Gardens,Kolkata,India,66000,New Zealand,India,India,81,wickets,New Zealand,Bowl,P002,Rohit Sharma,India,Batsman,Right-hand bat,None,69,12,10,0,0,0,0,1,0
M116,S002,World Cup 2023,India,ODI,Australia vs New Zealand ODI,04-07-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,95,wickets,Australia,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,58,113,11,0,5,10,6.2,1,0
M116,S002,World Cup 2023,India,ODI,Australia vs New Zealand ODI,04-07-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,95,wickets,Australia,Bowl,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,115,30,1,1,0,0,0,1,0
M116,S002,World Cup 2023,India,ODI,Australia vs New Zealand ODI,04-07-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,95,wickets,Australia,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,52,81,6,0,0,0,0,2,0
M116,S002,World Cup 2023,India,ODI,Australia vs New Zealand ODI,04-07-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,95,wickets,Australia,Bowl,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,126,77,10,1,1,2,3.4,2,0
M116,S002,World Cup 2023,India,ODI,Australia vs New Zealand ODI,04-07-2023,MCG,Melbourne,Australia,100000,Australia,New Zealand,New Zealand,95,wickets,Australia,Bowl,P001,Virat Kohli,India,Batsman,Right-hand bat,None,56,25,9,0,0,0,0,1,0
M117,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,22-02-2024,Eden Gardens,Kolkata,India,66000,Bangladesh,New Zealand,New Zealand,5,runs,New Zealand,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,14,96,8,0,0,0,0,3,0
M117,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,22-02-2024,Eden Gardens,Kolkata,India,66000,Bangladesh,New Zealand,New Zealand,5,runs,New Zealand,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,50,16,9,0,0,0,0,1,0
M117,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,22-02-2024,Eden Gardens,Kolkata,India,66000,Bangladesh,New Zealand,New Zealand,5,runs,New Zealand,Bat,P003,Ben Stokes,England,All-rounder,Left-hand bat,Right-arm fast-medium,0,55,8,0,2,6,4.6,1,0
M117,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,22-02-2024,Eden Gardens,Kolkata,India,66000,Bangladesh,New Zealand,New Zealand,5,runs,New Zealand,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,84,95,9,0,0,0,0,0,0
M117,S002,World Cup 2023,India,ODI,Bangladesh vs New Zealand ODI,22-02-2024,Eden Gardens,Kolkata,India,66000,Bangladesh,New Zealand,New Zealand,5,runs,New Zealand,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,65,18,9,0,0,0,0,1,0
M118,S003,England Tour of India 2025,India,Test,England vs India Test,30-01-2024,Chinnaswamy Stadium,Bangalore,India,40000,England,India,England,119,wickets,England,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,106,3,5,1,0,0,0,0,1
M118,S003,England Tour of India 2025,India,Test,England vs India Test,30-01-2024,Chinnaswamy Stadium,Bangalore,India,40000,England,India,England,119,wickets,England,Bat,P001,Virat Kohli,India,Batsman,Right-hand bat,None,141,82,8,1,0,0,0,3,0
M118,S003,England Tour of India 2025,India,Test,England vs India Test,30-01-2024,Chinnaswamy Stadium,Bangalore,India,40000,England,India,England,119,wickets,England,Bat,P007,MS Dhoni,India,Wicket-keeper,Right-hand bat,None,143,2,5,1,0,0,0,3,0
M118,S003,England Tour of India 2025,India,Test,England vs India Test,30-01-2024,Chinnaswamy Stadium,Bangalore,India,40000,England,India,England,119,wickets,England,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,49,100,4,0,4,24,7.9,2,0
M118,S003,England Tour of India 2025,India,Test,England vs India Test,30-01-2024,Chinnaswamy Stadium,Bangalore,India,40000,England,India,England,119,wickets,England,Bat,P006,Shakib Al Hasan,Bangladesh,All-rounder,Left-hand bat,Left-arm orthodox,53,22,10,0,4,24,3.9,2,0
M119,S001,Border-Gavaskar Trophy,India,Test,Australia vs New Zealand Test,10-01-2023,Lord's,London,England,30000,Australia,New Zealand,Australia,68,wickets,Australia,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,132,115,2,1,0,0,0,1,0
M119,S001,Border-Gavaskar Trophy,India,Test,Australia vs New Zealand Test,10-01-2023,Lord's,London,England,30000,Australia,New Zealand,Australia,68,wickets,Australia,Bat,P004,Jasprit Bumrah,India,Bowler,Right-hand bat,Right-arm fast,7,60,7,0,5,20,6.2,3,0
M119,S001,Border-Gavaskar Trophy,India,Test,Australia vs New Zealand Test,10-01-2023,Lord's,London,England,30000,Australia,New Zealand,Australia,68,wickets,Australia,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,147,72,3,1,2,12,3.5,3,0
M119,S001,Border-Gavaskar Trophy,India,Test,Australia vs New Zealand Test,10-01-2023,Lord's,London,England,30000,Australia,New Zealand,Australia,68,wickets,Australia,Bat,P008,Pat Cummins,Australia,Bowler,Right-hand bat,Right-arm fast,144,90,4,1,3,6,3.1,3,0
M119,S001,Border-Gavaskar Trophy,India,Test,Australia vs New Zealand Test,10-01-2023,Lord's,London,England,30000,Australia,New Zealand,Australia,68,wickets,Australia,Bat,P005,Kane Williamson,New Zealand,Batsman,Right-hand bat,Right-arm offbreak,93,2,3,0,0,0,0,2,0
